time;model_id;model_name;port_name;data
0;218;r12_c39;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;219;r3_c33;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;220;r28_c2;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;221;r41_c19;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;222;r49_c31;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;223;r19_c1;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;224;r19_c2;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;225;r10_c49;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;226;r2_c13;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;227;r1_c24;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;228;r13_c11;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;229;r9_c48;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;230;r22_c47;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;231;r11_c44;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;232;r11_c29;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;233;r44_c14;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;234;r13_c24;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;235;r11_c0;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;236;r49_c25;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;237;r12_c5;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;238;r9_c33;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;239;r30_c12;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;240;r10_c3;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;241;r41_c2;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;242;r0_c24;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;243;r33_c10;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;244;r10_c23;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;245;r33_c5;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;246;r18_c49;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;247;r39_c40;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;248;r4_c15;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;249;r38_c11;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;250;r12_c3;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;251;r0_c42;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;252;r48_c26;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;253;r42_c25;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
